id	artist	mbid
19269	ABC	f4ddb7f1-bcaa-4f45-890f-291af5ea3617
19270	Tommy Tutone	80038a3c-d174-4cd8-85d6-bd2599d078c5
19271	Night Ranger	2eabf78f-61fd-43d5-a4b4-0e9b376d9849
19272	Kajagoogoo	7bc51021-6a84-4a04-ada3-0541615a97bc
19273	The Go-Go's	f18a5b98-e388-4f4b-9ae1-c079cc7e5830
19274	Rick Springfield	88543892-2eef-4a6a-a84c-5b8502b80421
19294	Nando Reis	cda86e8a-a26a-4b3a-959c-bc9f8a88a1c1
19298	Loose Ends	e0fe4ee3-6ce4-4b63-8854-049c78584fc8
19325	Oliver Smith	bf1df758-b871-4d57-a92b-1b9bd4ad55ad
19337	16 Bit Lolitas	a7fcbfe0-19dd-41fa-9689-508f4b57768d
19339	D'Angelo	1e84ef87-440c-4857-ad46-2bfab071b5cb
19345	Beth Carvalho	02809fda-8319-4628-b165-a51213bf30ac
19349	Oceanlab	a558ed3c-ab7d-49b8-a52d-14071b95fa4f
19352	Terrorvision	d2038f68-9325-42d3-a06c-5198aac24752
19360	Hardfloor	49c5cce4-aaa6-4600-a9a2-2b045fb6a87b
19372	Yves Larock	d0440ef0-bb45-46a2-aa89-7cc661604781
19373	Cartola	7c743881-aed4-47d4-93d5-9fdd6e2904bb
19379	Kings of Tomorrow	8b391c81-dc53-4b0e-aa09-3d01292496e8
19403	Paul Potts	b4921a31-4f42-4cef-ac81-824c6260c910
19409	Exile	d9403f69-2718-483e-a21a-210ae1714b82
19413	Information Society	051439e5-478e-4c03-8bea-774ad0c28c12
19421	Ohio Express	7ba71a5b-f9ee-46f3-9f5d-181cb2aab0bd
19425	Titãs	c1a669b9-30f4-4171-a2a9-a15d9461ca04
19437	Kylesa	e6ed56ae-c477-48fa-a53b-63f6cbc4a3c3
19440	Harry Gregson-Williams	8974da95-e631-45aa-8fd7-aa0c2795f997
19446	João Bosco	150ffd99-a98e-486e-8c84-77d77f03747e
19457	Beanfield	ad0811ea-e213-451d-b22f-fa1a7f9e0226
19459	Aquasky	bd8f19ba-c3e9-410c-9253-e4d997a0c310
19468	Exhumed	241c87cd-cd89-4f9a-9a0e-cdcfb335079d
19474	Ratt	e0827234-3be3-4973-be59-1aa9575b9c76
19481	Miguel Migs	a13e0f83-1c89-4034-88dc-19313b80e586
19483	Weekend Players	5d5f4229-fdb1-4c15-8622-5e91a473be7f
19484	Ralph Myerz And The Jack Herren Band	1ab67c63-535b-4f92-869b-a42d54c5e91d
19488	ID	c130b6cd-6720-415d-9c14-b769bc23c5d5
19490	Delphic	01ab4dea-a4eb-419c-ae2b-dd0b7bc78883
19502	Ramesses	973d1aae-972f-4391-97a0-1206ec3b8349
19520	Cosmin TRG	4b030116-c96d-4947-be0f-9565b4cc02ec
19523	Âme	3bbdd45f-5654-47f3-b6c0-d806752b9fcf
19538	Phantom Planet	766a2b45-441f-4096-af05-dbbca9518c9d
19554	Norman Greenbaum	8f6ade41-0e4d-477c-9ef7-42591fed1133
19555	Edwyn Collins	14c0c282-e0c1-46fe-acd1-9a015ba721c5
19561	Pariah	bfe5d0d6-edb7-442a-b933-5521a92a7d86
19563	Concrete Blonde	701fc524-b5f2-42f2-9db7-8198cdd6839c
19576	Gouryella	3b23f05a-ead2-47c6-b3dc-e0f3bb3e257a
19583	Mother Love Bone	a5585acd-9b65-49a7-a63b-3cc4ee18846e
19585	Amiina	93560313-3950-43b9-ac4f-7ea3b4e79e60
19605	Vital Remains	39977a2d-659a-43e6-b2ad-0c33687624f7
19607	Salt Tank	af2e4bbe-e6b4-4e34-9930-d402c84f9b13
19612	Headlights	696a827b-5088-49f8-8628-341d28f9ff30
19613	S. Carey	c302345e-54ae-4b4c-8708-1b949a7c4d49
19617	Graham Coxon	fb56cc34-2ab1-4621-ac18-9bf2895e5f4f
19620	The Clientele	6b66dd3a-d88b-4732-bc13-359d8964b7f2
19625	Blossom Dearie	6d3e8d4d-c0c9-4208-87d8-900ab1134b1b
19626	Les Paul & Mary Ford	7ee21fe4-f337-4a74-aebf-a69fc91809c5
19630	Wreckx-N-Effect	e6428c20-7d0d-489b-851e-d8ef6eb4a620
19634	Bedrock	3c34ad84-7628-459e-949d-c27e2ae73231
19639	Heavenly	d1a0301e-1167-42e8-bf89-c7835e0d3485
19642	Jakatta	a9640bb5-024c-4bc2-9d07-cf5a061a0929
19645	The Black Angels	
19646	John Scofield	cbfd7f01-87c3-44bf-a3a2-fe4dbff20ad2
19648	Novos Baianos	7b543eba-995a-4c30-a37e-f8cac424f167
19650	Roger Sanchez	1c513fb9-e6b7-4915-b4d3-026681c83065
19653	The Good, the Bad & the Queen	0f211bfc-8c69-4cb7-9165-acbe4353cb0a
19654	Ben Frost	74ce8ef4-7ad6-41ec-92a6-d6c50ecd1637
19655	James Blackshaw	bff75706-d1c4-4615-8595-8e22a61c9b2c
19656	Have a Nice Life	70923a5d-d3ba-4ef7-9064-ea5f709aa076
19658	Pat Metheny Group	66a7f1f8-0ad6-4e3a-9346-a643e2739a8c
19659	George Shearing	ef83af4c-4da9-47d1-b9bd-df9db18b28e9
19670	Talvin Singh	4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4
19673	Langhorne Slim	0bc5259b-bf08-40ad-9f6a-20462f652e83
19677	dEUS	d9887f3b-266e-49b0-be26-9049cfa884e8
19678	Planet Hemp	c42caf47-70e0-4c82-a262-3c9aa8e2b475
19680	Marcelo D2	8c1f7395-61b6-43bf-bb62-55d2c669f0e0
19681	Los Hermanos	dff3cf45-0419-4c7b-affb-7c5fe36d62a1
19682	Nina Nastasia	3d7b2f63-31a4-434b-91c7-58f6231bd9ad
19687	The Beloved	2b87e134-b4a3-48d8-afac-9501d4c6e931
19698	Terry Jacks	d8ae63c6-6fce-41b2-98ba-e570bc4007ca
19708	Envy	f8e8de78-2131-4e96-8829-ba3614f48a48
19714	Disco Ensemble	e31baede-2d5c-401d-aae6-4e7b8e4b2011
19715	The Music	62cfba2f-d6da-4c93-a2e2-a7922fe47d1b
19716	10 Years	b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a
19718	Archers of Loaf	7cf05db3-24e7-4534-84bf-65006cd0cc82
19727	The Count Five	cf20a6c7-822b-4c54-9600-c75bee6a296c
19728	The Seeds	f706bac1-a02a-4569-9164-9f3371e6fa74
19729	2 Live Crew	5cab4a1f-9797-42eb-9346-f5f375262a4a
19730	Rogue Wave	6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d
19732	As Tall As Lions	71f17703-cd11-4579-b08a-1b1c8e6f5ac2
19733	ASHES dIVIDE	7acc6c97-2654-4ffa-945f-daeabaa8e5ae
19740	Alain Bashung	d31e78a3-4fd8-4b10-9c49-0ee8d4dfd61e
19741	O Rappa	00034ede-a1f1-4219-be39-02f36853373e
19742	The 5.6.7.8's	c7caf86a-cf4d-41d3-b68a-eaeab80da4b8
19743	George Clinton	84683370-5eae-418b-acd8-883ac028a8a0
19744	Tokio Hotel	462a85b4-83ac-4164-86b3-e5ac6a7ec040
19745	Knorkator	b76e48bd-6cb2-4eda-bbd8-f87ba9c4b47e
19754	York	6f23db9a-c501-4c5e-8a1a-e09ffa48ef5e
19780	Cazuza	e554daf4-4ad0-438f-a7f9-832519451fd2
19785	The Crimson Ghosts	f2a283bc-ddff-4718-b8b6-bdc1b8b25f81
19787	Sam & Dave	f1d7f1fd-8883-47e9-ad2b-e9ec9ff61aac
19792	O Teatro Mágico	978531ce-8deb-4b27-9ada-991fa6f24065
19793	Raimundos	1c80f885-e832-4b84-864b-5deeda6a1248
19794	Metro Station	ab7ebf8c-059f-4071-93b1-dd3ae80d60b2
19805	Someone Still Loves You Boris Yeltsin	c76b85c5-56eb-4b05-9d48-da395e56796a
19819	Lighthouse Family	3ebe18d1-dfb6-41eb-8447-4a7693f79d9a
19826	Energy 52	067f26c1-d678-410e-8217-e554a3418143
19835	Excision	733c6e6f-0306-403e-9243-82b16a4f82d8
19836	Sparta	d1b4b305-0d7b-4921-9b86-08ba943b3fd7
19846	Lindsey Buckingham	5d12875c-a197-43b2-8f29-41dc0ad895c3
19861	DJ Spooky	c8dbbadb-f5f1-449c-8827-43d00a73fe89
19863	Grand National	c34c332c-69ea-46fd-8b7f-95a2bd06f2c0
19866	Robert Plant	bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc
19869	Iron Butterfly	3da3e7e1-e817-47e8-8624-635df4aedbe6
19872	Dilated Peoples	c71abd83-9d66-4c7b-9f0d-c9c36e85a955
19889	Zeca Baleiro	a774549d-0bc6-470f-a055-c4b12dfd0085
19894	Os Paralamas Do Sucesso	f197a8df-ac2b-4e78-9913-4abf13741f12
19895	Chico Science & Nação Zumbi	e3954b21-0d05-45ea-a057-e8cc4c9b1ab5
19902	4hero	3d05eb8b-1644-4143-9a61-b28e33c4d85f
19907	Wink	996a7ed9-d3ae-4a09-819d-c864e7056b47
19909	The Shangri-Las	91d01e5f-252d-469d-a16a-12c613e48e5d
19911	Louis Prima	b5997eef-2516-491a-a10e-5cee842bbcdc
19912	Little Eva	531643e6-b3ba-4c7f-9d0d-f2831dc42317
19932	Bay City Rollers	28cc1f98-add6-49d5-820a-ce973ee2954b
19943	Evil Nine	250b7089-69e4-43b2-bae3-a83d9f6d71bb
19944	ILS	16b97aaa-d7c0-469f-8c97-47c705b2d02f
19954	Freelance Whales	0d1e6322-c8ca-4c99-96db-96b063337465
19955	Starfucker	0a19e3e4-7970-4adf-8439-90bdcc9c8661
19961	Stanton Warriors	ba07d1f0-9839-43f5-b88e-f4b93b6b05f1
19962	Plump DJs	870aaacf-ef15-4633-856b-212a1054377e
19977	Slightly Stoopid	2c7e21ad-9b16-42df-9f9b-d583ce70a88a
19979	The Divine Comedy	49c4378b-3c36-4c5a-8999-8d936e74f39b
19980	The Black Crowes	02ceff75-7363-493e-a78d-912dc86c7460
20000	Claudio Monteverdi	9a33a7ad-f725-473a-b50a-1d1796183af1
20003	iiO	79ad5f01-b181-448d-b776-a252949d61af
20014	Glenn Morrison	722a4c72-61f1-4a7b-ab3b-4d6c0180672a
20017	The Soft Pack	0c9c3cd1-8461-4c3f-bde1-23f181ddee0c
20018	Autolux	78404fdf-23b4-465e-ab02-21adf9ad6d28
20019	The Besnard Lakes	520c81bd-e7b4-45c1-bd8f-976eba5b39e1
20020	The Cinematics	6a3fdc71-8bc4-4aca-827a-717072b60635
20022	Good Shoes	789e5db3-502b-4f13-8039-88c70e053fa5
20027	The Thermals	7cd2d860-c6d7-4be2-af50-57c51ee45687
20028	Harlem Shakes	d97ddf85-3933-48b6-8ae0-b681415b8a9b
20029	White Rabbits	d794450f-e4a8-43f6-9883-12bb67874119
20030	The Virgins	fa36f005-b380-4544-9cb9-65d5da356d60
20031	Babyshambles	8e1e03fe-ebbc-467a-b541-857144db10fb
20034	Aly & AJ	fa4ad5f5-568e-498f-ba98-9ffc18e54ff3
20035	Donny Hathaway	3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9
20036	June Christy	f90c42da-b435-47f6-9e4a-37737f273c67
20038	Oliver Nelson	4704f86b-33b0-458a-9460-8f9b52869d74
20041	Vonda Shepard	31e82ae9-f414-4a68-a0bf-d2719368166d
20042	Greg Lake	6e2fdea5-8960-46ec-8a05-41b7eec3b2a9
20043	Darlene Love	af953ba2-283b-41ef-93bc-b4cfc5feeebc
20047	Desert Sessions	7a2e6b55-f149-4e74-be6a-30a1b1a387bb
20050	Mose Allison	18b76828-4b12-44c1-b8d9-ae82b22557a0
20056	Unwound	9434776a-bdd7-4f58-b719-b5d95b9d2a11
20063	Screaming Trees	eda2c063-886b-4150-8665-2858fbeb737f
20064	Sasquatch	f585ed27-6ddb-411e-8cbe-a46575b20e81
20066	Alabama Thunderpussy	299c1b0d-d6c9-4bf6-b72e-fe66bad6ec15
20070	Paul Weller	c4406045-e640-4cfe-8b88-4732cce314d4
20071	Hum	6d5f6fbc-43fc-4f82-bd63-e495d4394dbe
20093	Trespassers William	22fec580-f9fc-4baf-b8b1-3bab79be8ec8
20095	David Nevue	c15d2de0-0421-48a8-a804-cf787c33bdd2
20096	Sea Wolf	81be1ffb-da44-4449-abdb-40d5b34192f9
20097	Pedro the Lion	2f360fd9-6440-4896-9f45-8156e8b0b204
20107	The String Quartet	9390a27f-d63d-43ac-a771-a0e0794fee61
20118	Fu Manchu	f96de591-5dae-41da-855b-eb387d88d7d4
20120	Allure	fedd7b2a-bda1-4914-984a-e66fb4f2a561
20141	Gavin Bryars	af88ef96-ba9c-441c-9291-ac4389cd1464
20154	The Chi-Lites	daf21090-1c0f-46e6-bd76-9cd4d6ef7128
20165	Gheorghe Zamfir	4024e553-6dd7-426c-9ff4-323b17a01063
20169	Sleeping At Last	72e8351a-3410-4fdb-898e-796c1ac4cb53
20173	Glenn Gould	7002bf88-1269-4965-a772-4ba1e7a91eaa
20175	Cecilia Bartoli	043a40c7-fb90-42f7-89a8-077a8ff61db6
20195	J. Tillman	379fb100-063e-4472-b7c2-5bb9eda435ed
20204	Rone	a899bbe1-702a-4a89-bcfb-842e1a4e6296
20213	Marcus Miller	8fbabd07-4b2b-4f4c-add5-680429a8c44a
20215	Steve Winwood	885f90ef-6bd9-409a-b2df-e165e553c68e
20216	The Format	81b07a2a-cdf0-4c5e-a68c-8d910e1f0ea6
20217	Sikth	9190d123-55a4-483e-93aa-6ca5f6b24ade
20227	Carl Cox	8f614665-3418-4ca8-aa6a-737b4636b995
20233	JES	f9d5bd19-7daf-4a43-936f-70b533b2cfe1
20238	Aurora	
20248	Rockwell	b7d224b3-a31c-4616-b69f-b6fcabd5cfbd
20249	Des'ree	250504d4-eca1-4b23-bea6-db1dc7d2eaf9
20252	Bad English	90b88492-37c1-42e0-8de4-049b7a260f0a
20269	Dozer	61f9d20f-0b16-454b-8228-8983d1a16e13
20272	布袋寅泰	5565ae4b-bb20-48a4-a8b0-dfdeb53b555a
20277	Steve Perry	88b0ef74-9da8-4998-8e3b-70687575588c
20278	Brian Tyler	30480808-4c03-432c-9e94-dd3b12d4e127
20281	The Cult	8846e4ff-0c19-4af2-872b-7a8dc7497f68
20284	Jim Brickman	e573ad8c-d829-4c68-a9be-0d4460cca073
20286	Land of Talk	336dfcad-2587-4f5d-9338-3a445282364f
20289	The Crusaders	fcb79f1a-d3a9-41fe-9cd7-d16537907337
20292	Matanza	cdac8d31-3e08-44d7-9620-aa209ecf0c10
20310	Michael Sembello	fcde7037-181e-437f-9417-60a38958c0fa
20311	Mstislav Rostropovich	e2b294b7-f705-4317-a96b-fd94da3719e5
20312	Max Bruch	e3d5cfcd-e42b-411d-add2-716a5029f59b
20314	Leonard Bernstein	fa39bc82-9b27-4bbb-9425-d719a72e09ac
20318	Au Revoir Simone	e7ad821c-7168-4f98-8998-84e8a12de9e2
20327	Russell Watson	da7e081a-9076-492e-ac44-57f0a80bb4be
20328	Dispatch	c4237bd8-b11a-4f22-b0b7-29beca7daab9
20337	Man or Astro-Man?	28c5d97f-4321-4ef4-8ac2-d9d93b0eb16c
20338	Jo Stafford	1761dd90-8afd-4e77-8fd8-3f6028f02cf8
20340	Ilan Eshkeri	d96b227e-87fb-4391-ac1a-8a2657ead68b
20350	Dion	b073d6b8-253e-4f61-8d48-fd7688c89dee
20351	Dinah Shore	1a329949-6586-47d2-994a-cd64e13cab68
20353	Mario Lanza	09fa3805-2477-4944-9d30-e4e75fc92954
20354	Phil Harris	d10253ac-e1c5-47f3-846f-65cce388b7fb
20359	Ruth Brown	948137e5-783e-4386-bd7c-a56c2666d1e2
20370	Amusement Parks On Fire	d2266a12-b654-4c59-8d55-2e113537eae9
20373	Cygnus X	937a194f-61b0-40e6-a1d7-e142ccf96dc7
20374	Rank 1	bd5d07eb-dcb8-4d11-b873-908401e92ee4
20376	Signum	ea3b707a-7616-487f-a7d7-81ac947fd146
20377	Khonnor	5e738ade-7a4b-4221-987b-6588f0244952
20382	The Sea and Cake	74171cb6-1ff8-42bd-be8a-96660c22e3e0
20397	Masters of Reality	aeb7af5b-fef8-479d-b5b4-f9b3c4fb95d4
20399	Ill Niño	91e2e08f-abd7-44d6-9a84-b8a4afa8a265
20400	Ektomorf	c938e79d-23fb-4a26-a5e9-65ea74cb0f1d
20411	Adamski	080157d9-fe06-43ea-bd20-b2fb712a14e5
20412	Marshall Jefferson	93938558-9a84-4a7f-a15c-6f145100ff5c
20418	The Von Bondies	2db9d3bf-c1da-45a9-a635-e19bdc3c1add
20427	The Morning Benders	0e6b3a2c-6a42-4b43-a4f6-c6625c5855de
20432	The Baseballs	408ec22d-da22-4813-b771-ddaf480e4039
20437	Jakob	936d6c0c-ad6f-4ec6-a8f0-e2dd7faf79ec
20441	Under Byen	35c81fab-bb3d-4198-a6bf-c9476054e6e6
20449	Kataklysm	91d51bc3-bfcc-49f2-b6c4-d6d205d6291b
20479	Twin Shadow	8d831383-b22b-4237-8059-12bee111e4b6
20482	Kaskade & deadmau5	29ed4a49-fb99-4a5c-8713-609cabe6f34a
20484	Sander Kleinenberg	96ca75af-d011-4cf0-aa92-3d48521ff615
20486	Afrika Bambaataa	fe3503fb-146f-4d68-a591-a7e5798c321f
20487	Richard Marx	e33c460f-011a-469a-b934-08932a3729c4
20489	Joaquin Phoenix	b378f0e6-9612-45a1-866a-679cbc631b22
20497	Jackie Wilson	f0bf4fa0-028e-452f-82d3-7d4375e105dd
20499	When In Rome	d3dcef08-31d2-45b4-8e12-e4c7ac0d26c8
20506	Bruce Hornsby & the Range	e60dbba7-6f55-429a-bd22-5e9c6a87ae70
20507	Oingo Boingo	166bc1cb-a2b7-412d-bcd5-5f439d2cf5f1
20508	LaVern Baker	affa0adf-7be7-4944-b30d-a09baeb7dd28
20514	Paul Bley	5ff0b393-1706-47ce-8bda-a0fd3fe9b98a
20517	Keith Jarrett Trio	19e48a4b-7aff-4794-a76f-1e7ed20caa4e
20521	Moonbeam	6810896c-f5c2-48b3-82e9-95196ac86ed7
20527	Brian Eno & David Byrne	ff95eb47-41c4-4f7f-a104-cdc30f02e872
20533	Natalie Walker	0145f13d-4c4d-43b5-a7fb-cd69da8ca202
20540	Itzhak Perlman	5e85f4f1-a491-4e63-9103-6065c5e997d4
20542	Aaron Neville	2f53411b-ec29-4979-aa46-62786a2bb377
20556	The Atomic Bitchwax	377ca1eb-83c2-40da-81fd-eb81e922a585
20557	Slo Burn	08dbc17c-a723-4d04-a7b3-8739c1895dd9
20558	Unida	ea5a35dc-edc1-43d2-9665-9eb8730e8e6c
20561	Yonder Mountain String Band	76fda896-7c2a-4e5e-a45b-d40acfb2080c
20562	Gov't Mule	f8796712-19fd-49ca-9cc7-99c30215b3cd
20563	Galactic	cabbdf87-5cb2-4f3c-be65-254655c87508
20583	The Shadows of Knight	717f62d0-8ba5-44ad-abd0-dce4611269de
20585	Seven Mary Three	3fc945b4-bbb8-408a-8c2f-d636441b5dfe
20593	Michael McDonald	cacbe57b-02d0-4d21-be86-c8a3a5ea6e1e
20594	Mungo Jerry	d99a6247-94ab-4685-87df-572ba6ef44b7
20605	Shellac	604f273a-d3c1-4b5b-ab83-99541f9368ea
20621	Bruce Hornsby	e60dbba7-6f55-429a-bd22-5e9c6a87ae70
20622	Icehouse	48834e28-8ca5-4827-be91-0bed0ca61d76
20623	DeBarge	b6fd4928-89db-4bbd-b5f4-8fb98f9f02ff
20654	King Curtis	151231cb-fca6-42e0-976a-66b07193d657
20676	Cicada	cd7551b6-3954-4690-8f64-e5827f75929c
20684	The Outlaws	f33ea451-53c8-4d48-afc7-3e5857f01d42
20685	The Trammps	8799413d-7df8-4eb9-8542-af8cea6b0feb
20689	Tower of Power	6c4d81f8-8a34-4cda-9a4b-538c539b50f4
20690	Shalamar	8e57b7d5-4548-4e2b-b32d-af4b4a51cb80
20691	Sylvester	4d3b710b-a5f0-4772-97db-f09e47fbc6d8
20700	Mr. Mister	5c01e170-1302-4e75-a10c-d9e440b0c68f
20708	Technical Itch	79f48fec-2ef2-431a-ba4d-9a5ea06bb655
20717	Peter Schilling	bc6be178-3933-44ad-88a7-fde1a160bc29
20731	Blood, Sweat & Tears	f81d592c-993f-4693-b53a-57db5a6257b9
20733	Paolo Conte	777bfd31-0c54-49b9-b057-c1fa742cdcf1
20737	Delinquent Habits	3391c453-9ff3-4b80-b756-f4cb2f2edbb8
20739	Ozomatli	7e54639b-ee66-4452-a612-918d4c3c73c4
20743	Poison the Well	5275425d-3cdb-4a9a-b9eb-3e246ec69881
20751	Ira!	1ccd14d3-c66e-4949-9308-655b8df1a523
20772	The Rakes	fedd0667-a7be-47cc-b111-7d3c0fbab36d
20774	The View	4dcffc18-b573-4850-833c-d08e2b7e93b3
20775	Whitechapel	56ba013c-610e-4d9b-98ed-c2ccff977a9e
20776	Tim Deluxe	54d86cc6-2c30-47b4-bb68-cf5d82560e5c
20788	Dry Kill Logic	f6d27ed9-e67f-4dde-8c3e-8d6feda8e37e
20790	Tokyo Police Club	35a6a353-b186-4c13-a264-d18d5e2ce853
20791	Surfer Blood	f11ab2aa-4a60-49b2-b37b-505a05b5d179
20794	4Lyn	03df376e-f696-4df0-a8e4-3bbc9c8c1c5d
20800	Lee "Scratch" Perry & The Upsetters	
20808	Alice Russell	870bd642-f7e2-4712-a89f-7b1950a693ac
20810	Echo & the Bunnymen	ccd4879c-5e88-4385-b131-bf65296bf245
20812	Museum	e6129ed4-989e-4b39-ae3d-e48f1b64c28b
20814	Velhas Virgens	5ef2c2ca-0037-40b7-bd3e-702eb94b121d
20817	Nothingface	b84a2115-ebc8-4a22-b787-e8f72783ebe1
20831	American Head Charge	9d4e0a6c-7b56-4c51-99e2-5bb03995c5b1
20836	Diecast	24282e0e-08ed-4181-8ff4-025270e84404
20840	The Lemonheads	58a53082-a629-4ff1-a44d-7492d6f6e8fb
20857	Baccara	d17a5888-7775-4541-85d6-f6344f9e93b7
20871	Dirty Vegas	75df1c98-2075-494f-9612-b87513f0e50c
20875	Luminary	e32183c0-e999-4eb5-b3d3-105909117edf
20885	Bonfire	780fcd1f-9808-4da6-aad8-2858884dd7df
20892	God Forbid	5ff2b813-ced5-4e1a-8b8d-408f681a0748
20893	Damon Albarn	7d7a5fdd-0d04-4c36-8bee-906feeae239c
20895	Soulfly	8ccee82d-dbbc-4666-9307-00974301b57a
20900	Ocean Colour Scene	601d793d-7e96-4bb6-b4a6-712d5c926259
20901	The La's	ff3e88b3-7354-4f30-967c-1a61ebc8c642
20916	Goldie	c5393047-0c44-48eb-b5a8-070759f04371
20918	Del Amitri	5b86617f-e775-4675-b6d3-c4ad95d05409
20934	The Radio Dept.	e664d1cd-23ab-48d5-b8fa-e98485daa5be
20966	The Wiseguys	ca9b9b7b-5fd8-4760-91cb-9d6d1db245bd
20981	Mr. Fingers	1e47567e-5192-43b9-af98-75e4998f9e52
21005	Electrelane	7756e3dc-f44c-4678-a7bc-d1b31204a963
21011	Rufus	ec6b11b5-d6a6-4c77-af55-8076a160cc94
21014	Animals	4d8afa16-4018-4ca8-8b5e-ede8f9314562
21015	Musical Youth	1a3e7a10-72ed-4591-a363-c1e3bc92fc09
21041	she	f2e735c9-164f-437b-b287-84f7ed3ffeca
21046	Big Mountain	bc6c4055-043d-4987-b6bd-4d4298284dff
21064	Xeno & Oaklander	bfa769d9-735e-47a3-a6f5-7f1363de474a
21065	Tal Bachman	f8364fea-e139-4e9b-9f95-2081dc7a91b6
21066	Toni Basil	918bdb15-3c8a-4123-b438-b3cf72782508
21067	Soulstice	e8d88bc6-5577-42e1-9546-c96665b20dbf
21081	All-4-One	
21085	Primitive Radio Gods	2c7b3a60-86dd-4733-9c12-30b21b530280
21086	K-Ci & JoJo	23d1dfc6-0281-488a-8e32-ef7ddc279fbc
21088	White Town	b9068fde-91c8-48bf-8655-8d74c24ef4c5
21092	The Kilimanjaro Darkjazz Ensemble	34e0025a-39a9-4dd4-ba09-06ef8427cffe
21099	The 3rd and the Mortal	f6cb994c-0e70-422a-a172-23d8f1eb0cb4
21107	Ini Kamoze	ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6
21108	Edwin McCain	f362fdd1-3ddd-4c4e-9629-ef170b08d093
21116	Color Me Badd	c7f33343-7870-4e03-9892-65ad81d18db5
21118	Laika	571a3166-8676-4e5d-b432-876aa98ea760
21131	Gary Glitter	5e05d900-51e0-4dda-81e2-f4c0bd7ed5e6
21143	New Edition	b4b94b15-1535-48a4-aa1e-d44e55d75bc5
21148	Berlin	c7cb9a2e-ff57-4bb8-bd2c-83524e18e369
21153	Dazz Band	c2a071d2-1dfc-4574-b9eb-9bd779fd0c7f
21154	Jermaine Stewart	e47ac267-428d-462a-ab9b-0545f744c603
21155	Maria Peszek	887871f9-3df3-425c-a5b3-90c4d7862190
21156	Minnie Riperton	e842abf7-8a63-4602-8879-75958c2884a1
21160	The Avalanches	a6623d39-2d8e-4f70-8242-0a9553b91e50
21162	Kyoto Jazz Massive	26824a9b-fb6c-4b77-8cef-bf90177ac22c
21163	Ride	3f575ecd-627d-4f08-a89f-abd46d469c7e
21165	? and the Mysterians	912fcb75-fa16-49e6-9e19-becf0f7dea4d
21170	New Kids on the Block	090dafe5-818c-4bba-9ebf-7e3a651a5c43
21171	Rob Base & DJ EZ Rock	6f191c70-1345-4ea5-b7af-5db9ee50d7c0
21182	Wang Chung	47c8a452-4efb-45b4-a0d3-df506dbe42b2
21232	Lucero	4befe93e-7cb6-4adb-b822-8b19ceb59768
21247	His Name Is Alive	45b675bb-83f5-40e9-bbd4-a597fd9fc6c8
21248	This Mortal Coil	60ef8ddb-7676-4056-a357-9a8c228d03a6
21266	The Hold Steady	4883523d-fc0e-4d0d-802c-91379e767083
21294	Grand Archives	fc578469-4f38-4029-9e2f-0a4c9103277a
21308	Eruption	ead084b1-5d27-4033-a3d1-4df613ca5cce
21324	Die Form	6a11cdcb-1063-4792-a766-d7245045e658
21345	The Cave Singers	bc07a2b3-807a-4dda-9c19-003553f18f45
21364	Delays	f86d80f3-3d2e-4450-9b0c-638152e93df3
21394	Lou Rawls	c8bd802a-6e4a-41a4-95fa-2c1ee33f65a5
21400	N-Trance	17adce06-a815-4c5b-9be7-e6b184f92ee4
21402	United Nations	ec05f1fd-25c3-48da-bbd4-43b09d492542
21405	The Saddest Landscape	16dfad87-be0f-4bba-8db1-fe2e817c613f
21409	pg.lost	a998eed0-5e5f-485c-8c96-92d02c3f28dd
21410	Jason Isbell	4c501a41-5f23-41c9-a36a-5b86e894e08d
21422	梅林茂	3678bc88-5564-4682-a264-2075eaaaaab3
21429	The Nat King Cole Trio	7739b88f-8d40-4af5-b4d4-5e5e53755fd5
21430	Xavier Cugat	7ec82933-b4be-4821-8ef7-3216db6a35c5
21432	Georges Delerue	3e46f4da-eee2-455f-bb72-9ca83887e9e4
21444	MC Chris	43e81abc-bd9c-4056-8c2d-6dfdf3902025
21451	Swervedriver	fa6c7999-ff65-486b-9e18-bcb59d6db2f0
21466	Guts	a1f8f29c-4163-48d1-9469-35f74e61ee4e
21482	Bane	adf5ac61-4d7b-4cbc-95ce-ee2dc486f884
21488	Hillsong Live	dabaab7a-e807-435e-b2d7-1403fcdc0671
21535	Hillsong	dabaab7a-e807-435e-b2d7-1403fcdc0671
21543	Cheap Girls	6bb88fd1-16ca-48e3-8eef-9d03bfd9872c
21553	Earth Crisis	88a6037e-87ba-492a-a54c-c927aa620cb8
21557	Blood for Blood	251ba523-9a3e-4943-8443-f1d1051c8f3b
21563	Into It. Over It.	d308cde9-0e44-4fe0-986d-e4657b6e8b7c
21573	Barn Owl	210f142b-35d7-4853-8dae-9a03f282bc74
21576	Jars of Clay	ca1ca0e3-8506-40b4-ac29-dbfb60c5a0bd
21577	Shawn McDonald	4e44554d-8398-4775-951f-1d2686213ca9
21581	Braid	12269eae-3c21-4586-acf2-6cb03c92f4e7
